location,scenario,year,cum_med,cum_lb,cum_ub
cambodia,Single dose actual,2082,5762.4639,3912.4381,7777.9787
cambodia,Single dose actual,2083,5867.5790,3982.5148,7924.6008
cambodia,Single dose actual,2084,5956.5226,4046.6620,8053.9732
cambodia,Single dose actual,2085,6037.3804,4094.6376,8152.6197
cambodia,Single dose actual,2086,6112.8476,4143.1523,8271.2111
cambodia,Single dose actual,2087,6177.5338,4191.6669,8358.5375
cambodia,Single dose actual,2088,6242.2201,4240.1816,8450.7154
cambodia,Single dose actual,2089,6304.2110,4277.9152,8543.9713
cambodia,Single dose actual,2090,6360.8115,4309.7193,8619.9776
cambodia,Single dose actual,2091,6414.7166,4342.0624,8690.5934
cambodia,Single dose actual,2092,6465.9266,4374.4055,8756.3577
cambodia,Single dose actual,2093,6514.4412,4401.3581,8816.1925
cambodia,Single dose actual,2094,6554.8701,4428.3107,8876.5663
cambodia,Single dose actual,2095,6592.6037,4454.1852,8935.8620
cambodia,Single dose actual,2096,6622.2516,4475.2082,8989.7672
cambodia,Single dose actual,2097,6654.5947,4496.7703,9032.8913
cambodia,Single dose actual,2098,6676.1568,4507.5513,9071.1640
cambodia,Single dose actual,2099,6697.7188,4517.7933,9119.6787
cambodia,Single dose actual,2100,6713.8904,4523.1838,9152.5608
cambodia,Single dose actual,2101,6724.6714,4528.5743,9179.5134
cambodia,Single dose actual,2102,6735.4525,4533.9648,9201.0755
cambodia,Single dose actual,2103,6740.8430,4533.9648,9212.3956
cambodia,Single dose actual,2104,6746.2335,4533.9648,9228.5671
cambodia,Single dose actual,2105,6751.6240,4533.9648,9245.2777
cambodia,Single dose actual,2106,6751.6240,4533.9648,9256.5978
cambodia,Single dose actual,2107,6757.0145,4533.9648,9267.3789
cambodia,Single dose actual,2108,6757.0145,4533.9648,9272.7694
cambodia,Single dose actual,2109,6757.0145,4533.9648,9278.1599
cambodia,Single dose actual,2110,6757.0145,4533.9648,9283.5504
cambodia,Single dose actual,2111,6757.0145,4533.9648,9284.0895
cambodia,Single dose actual,2112,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2113,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2114,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2115,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2116,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2117,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2118,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2119,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2120,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2121,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2122,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2123,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2124,6757.0145,4533.9648,9284.6285
cambodia,Single dose actual,2125,6757.0145,4533.9648,9284.6285
cambodia,Double dose,2024,0.0000,0.0000,0.0000
cambodia,Double dose,2025,0.0000,0.0000,0.0000
cambodia,Double dose,2026,0.0000,0.0000,0.0000
cambodia,Double dose,2027,0.0000,0.0000,0.0000
cambodia,Double dose,2028,0.0000,0.0000,0.5391
cambodia,Double dose,2029,0.0000,0.0000,0.5391
cambodia,Double dose,2030,0.0000,0.0000,1.0781
cambodia,Double dose,2031,0.0000,0.0000,6.4686
cambodia,Double dose,2032,0.0000,0.0000,11.8591
cambodia,Double dose,2033,0.0000,0.0000,17.2497
cambodia,Double dose,2034,5.3905,0.0000,28.0307
cambodia,Double dose,2035,10.7810,0.0000,45.2804
cambodia,Double dose,2036,18.8668,0.0000,67.3815
cambodia,Double dose,2037,35.0384,5.3905,94.3341
cambodia,Double dose,2038,51.2099,16.1716,126.6772
cambodia,Double dose,2039,78.1625,32.3431,176.2699
cambodia,Double dose,2040,107.8104,47.9756,224.7846
cambodia,Double dose,2041,153.6298,69.5377,285.6975
cambodia,Double dose,2042,202.1444,80.3187,367.6333
cambodia,Double dose,2043,261.4401,100.8027,444.1787
cambodia,Double dose,2044,320.7358,138.5363,532.5832
cambodia,Double dose,2045,388.1173,185.9729,624.2220
cambodia,Double dose,2046,468.9751,245.2686,748.2039
cambodia,Double dose,2047,566.0044,309.4157,864.6391
cambodia,Double dose,2048,671.1195,384.8830,1011.8003
cambodia,Double dose,2049,768.1488,460.3503,1161.1176
cambodia,Double dose,2050,913.6928,562.2310,1350.3248
cambodia,Double dose,2051,1064.6273,668.9633,1547.6178
cambodia,Double dose,2052,1207.4761,770.8441,1741.6764
cambodia,Double dose,2053,1379.9727,898.5994,1958.3753
cambodia,Double dose,2054,1555.1645,1037.1357,2188.0113
cambodia,Double dose,2055,1749.2232,1165.4300,2452.6858
cambodia,Double dose,2056,1921.7197,1321.7551,2673.6970
cambodia,Double dose,2057,2121.1689,1488.3221,2964.7850
cambodia,Double dose,2058,2328.7039,1617.1555,3256.9511
cambodia,Double dose,2059,2544.3246,1772.9414,3530.2504
cambodia,Double dose,2060,2776.1169,1933.0398,3821.3383
cambodia,Double dose,2061,2980.9566,2097.9897,4097.8719
cambodia,Double dose,2062,3210.0536,2280.1892,4357.1559
cambodia,Double dose,2063,3428.3696,2441.3657,4648.7829
cambodia,Double dose,2064,3649.3808,2598.7688,4906.9887
cambodia,Double dose,2065,3867.6968,2773.9607,5184.0613
cambodia,Double dose,2066,4099.4891,2956.1602,5470.8369
cambodia,Double dose,2067,4344.7577,3138.8987,5744.1362
cambodia,Double dose,2068,4554.9879,3282.8256,6000.1858
cambodia,Double dose,2069,4759.8276,3454.2441,6264.8602
cambodia,Double dose,2070,4964.6673,3593.3194,6511.7460
cambodia,Double dose,2071,5158.7259,3736.7072,6776.9595
cambodia,Double dose,2072,5352.7846,3887.6417,7025.4624
cambodia,Double dose,2073,5533.3669,4031.0295,7235.6926
cambodia,Double dose,2074,5705.8635,4165.7925,7472.8754
cambodia,Double dose,2075,5891.8364,4288.6963,7693.8866
cambodia,Double dose,2076,6072.4187,4423.4592,7905.7340
cambodia,Double dose,2077,6231.4390,4529.1134,8099.7926
cambodia,Double dose,2078,6387.7641,4640.1581,8294.9294
cambodia,Double dose,2079,6538.6986,4768.9914,8494.3786
cambodia,Double dose,2080,6673.4615,4876.2628,8672.8047
cambodia,Double dose,2081,6805.5292,4960.8939,8842.6060
cambodia,Double dose,2082,6924.1206,5057.3842,9010.2512
cambodia,Double dose,2083,7056.1883,5137.7029,9183.2868
cambodia,Double dose,2084,7174.7797,5217.4826,9325.0574
cambodia,Double dose,2085,7279.8948,5292.9498,9459.8204
cambodia,Double dose,2086,7376.9241,5372.7295,9583.8023
cambodia,Double dose,2087,7473.9535,5441.7281,9702.3937
cambodia,Double dose,2088,7552.1160,5495.0942,9806.4307
cambodia,Double dose,2089,7638.3643,5552.2337,9914.2411
cambodia,Double dose,2090,7713.8315,5605.5999,10017.7390
cambodia,Double dose,2091,7786.6035,5637.4039,10110.4559
cambodia,Double dose,2092,7848.5945,5674.5985,10197.2433
cambodia,Double dose,2093,7907.8902,5701.0120,10283.4915
cambodia,Double dose,2094,7948.3191,5732.2770,10348.1778
cambodia,Double dose,2095,8002.2243,5764.6202,10413.4030
cambodia,Double dose,2096,8050.7389,5780.7917,10478.6283
cambodia,Double dose,2097,8083.0820,5796.9633,10528.7601
cambodia,Double dose,2098,8115.4251,5813.1348,10577.2748
cambodia,Double dose,2099,8147.7682,5829.3064,10620.3989
cambodia,Double dose,2100,8174.7208,5840.0874,10659.2107
cambodia,Double dose,2101,8190.8924,5845.4779,10686.1633
cambodia,Double dose,2102,8209.7592,5850.8684,10718.5064
cambodia,Double dose,2103,8220.5402,5850.8684,10751.3885
cambodia,Double dose,2104,8231.3213,5850.8684,10768.0991
cambodia,Double dose,2105,8236.7118,5850.8684,10784.8097
cambodia,Double dose,2106,8242.1023,5850.8684,10800.9813
cambodia,Double dose,2107,8242.1023,5850.8684,10811.7623
cambodia,Double dose,2108,8242.1023,5850.8684,10817.1528
cambodia,Double dose,2109,8242.1023,5850.8684,10822.5434
cambodia,Double dose,2110,8242.1023,5850.8684,10828.4729
cambodia,Double dose,2111,8242.1023,5850.8684,10834.4025
cambodia,Double dose,2112,8242.1023,5850.8684,10834.9416
cambodia,Double dose,2113,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2114,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2115,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2116,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2117,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2118,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2119,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2120,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2121,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2122,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2123,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2124,8242.1023,5850.8684,10835.4806
cambodia,Double dose,2125,8242.1023,5850.8684,10835.4806
cameroon,No vaccination,2024,0.0000,0.0000,0.0000
cameroon,No vaccination,2025,0.0000,0.0000,0.0000
cameroon,No vaccination,2026,0.0000,0.0000,0.0000
cameroon,No vaccination,2027,0.0000,0.0000,0.0000
cameroon,No vaccination,2028,0.0000,0.0000,10.2402
cameroon,No vaccination,2029,2.5600,0.0000,20.9923
cameroon,No vaccination,2030,7.6801,0.0000,36.3526
cameroon,No vaccination,2031,17.9203,4.6081,52.2249
cameroon,No vaccination,2032,35.8406,14.3362,83.4574
cameroon,No vaccination,2033,69.1211,29.6965,145.4104
cameroon,No vaccination,2034,130.5621,55.2969,227.3317
cameroon,No vaccination,2035,212.4835,106.4977,331.7814
cameroon,No vaccination,2036,345.6056,203.2673,485.3839
cameroon,No vaccination,2037,501.7682,325.6373,664.5868
cameroon,No vaccination,2038,721.9318,493.5761,941.0713
cameroon,No vaccination,2039,1011.2165,727.0519,1280.5329
cameroon,No vaccination,2040,1372.1824,1041.9370,1720.8602
cameroon,No vaccination,2041,1804.8296,1418.2632,2218.0204
cameroon,No vaccination,2042,2344.9985,1883.1669,2839.5987
cameroon,No vaccination,2043,2992.6893,2471.4647,3542.5865
cameroon,No vaccination,2044,3750.4620,3114.0353,4384.3285
cameroon,No vaccination,2045,4600.3962,3887.6803,5376.6011
cameroon,No vaccination,2046,5614.1731,4740.6865,6504.0440
cameroon,No vaccination,2047,6791.7928,5759.0715,7761.5370
cameroon,No vaccination,2048,8069.2542,6971.5078,9210.5213
cameroon,No vaccination,2049,9536.1588,8281.2258,10826.4204
cameroon,No vaccination,2050,11100.3450,9658.0168,12526.8010
cameroon,No vaccination,2051,12802.7735,11267.7718,14384.8801
cameroon,No vaccination,2052,14674.1649,12924.6316,16433.9376
cameroon,No vaccination,2053,16678.6780,14691.0613,18610.9972
cameroon,No vaccination,2054,18908.4744,16716.0548,20979.5471
cameroon,No vaccination,2055,21163.8710,18787.6410,23433.6020
cameroon,No vaccination,2056,23485.8285,20860.7633,25922.4732
cameroon,No vaccination,2057,26061.2287,23127.4239,28591.0584
cameroon,No vaccination,2058,28575.1882,25451.9414,31310.3322
cameroon,No vaccination,2059,31265.7897,27929.0365,34198.0558
cameroon,No vaccination,2060,33976.8714,30482.9325,37067.8592
cameroon,No vaccination,2061,36713.5533,32940.5714,40074.8802
cameroon,No vaccination,2062,39539.8363,35444.2908,43026.6045
cameroon,No vaccination,2063,42317.4787,38041.1952,46037.7215
cameroon,No vaccination,2064,45138.6416,40632.4676,49029.3823
cameroon,No vaccination,2065,47908.6040,43247.2923,51943.2182
cameroon,No vaccination,2066,50624.8057,45801.7002,54824.2858
cameroon,No vaccination,2067,53366.6077,48338.1880,57722.7615
cameroon,No vaccination,2068,55962.4882,50797.3630,60565.4286
cameroon,No vaccination,2069,58583.9689,53217.1135,63341.0230
cameroon,No vaccination,2070,61097.9284,55609.7277,66133.0016
cameroon,No vaccination,2071,63645.1683,58065.8306,68793.3948
cameroon,No vaccination,2072,66074.6469,60326.8593,71363.6749
cameroon,No vaccination,2073,68445.2449,62560.2394,73924.2270
cameroon,No vaccination,2074,70639.2008,64618.5136,76311.7211
cameroon,No vaccination,2075,72822.9167,66586.1626,78643.9186
cameroon,No vaccination,2076,74917.0312,68521.5551,80835.3142
cameroon,No vaccination,2077,76926.6648,70383.7303,82919.7007
cameroon,No vaccination,2078,78785.2559,72092.3030,84934.9662
cameroon,No vaccination,2079,80561.9258,73722.0264,86889.8145
cameroon,No vaccination,2080,82187.5530,75264.7082,88690.0366
cameroon,No vaccination,2081,83738.9390,76687.0681,90386.8331
cameroon,No vaccination,2082,85228.8839,78063.3471,91948.9713
cameroon,No vaccination,2083,86578.0265,79301.8958,93413.8278
cameroon,No vaccination,2084,87842.6877,80488.7317,94745.0501
cameroon,No vaccination,2085,89030.5476,81583.4060,96066.0323
cameroon,No vaccination,2086,90121.1258,82611.5192,97231.8757
cameroon,No vaccination,2087,91093.9421,83486.0298,98272.2771
cameroon,No vaccination,2088,91966.9167,84288.3472,99246.6294
cameroon,No vaccination,2089,92778.4502,85060.4561,100117.5560
cameroon,No vaccination,2090,93505.5023,85719.4110,100896.3210
cameroon,No vaccination,2091,94163.4333,86308.2208,101641.8054
cameroon,No vaccination,2092,94744.5629,86855.5579,102271.5759
cameroon,No vaccination,2093,95261.6915,87289.7411,102846.0494
cameroon,No vaccination,2094,95730.1793,87712.6600,103358.5699
cameroon,No vaccination,2095,96119.3057,88069.0179,103798.3852
cameroon,No vaccination,2096,96462.3513,88364.9587,104191.6077
cameroon,No vaccination,2097,96756.7561,88617.8908,104520.8291
cameroon,No vaccination,2098,96999.9601,88837.0304,104812.6738
cameroon,No vaccination,2099,97209.8835,89005.9932,105059.4618
cameroon,No vaccination,2100,97378.8462,89159.0837,105265.2892
cameroon,No vaccination,2101,97527.3286,89271.2135,105446.5401
cameroon,No vaccination,2102,97637.4104,89356.7189,105586.3184
cameroon,No vaccination,2103,97724.4518,89427.3760,105709.7124
cameroon,No vaccination,2104,97798.6931,89483.1849,105817.2342
cameroon,No vaccination,2105,97849.8939,89524.1456,105896.0835
cameroon,No vaccination,2106,97895.9747,89544.6260,105958.0365
cameroon,No vaccination,2107,97924.1351,89559.4742,106004.1172
cameroon,No vaccination,2108,97944.6155,89569.2024,106034.8377
cameroon,No vaccination,2109,97959.9757,89578.9305,106065.5582
cameroon,No vaccination,2110,97970.2159,89578.9305,106086.0386
cameroon,No vaccination,2111,97977.8960,89578.9305,106101.3988
cameroon,No vaccination,2112,97983.0161,89578.9305,106111.6390
cameroon,No vaccination,2113,97983.0161,89578.9305,106116.7591
cameroon,No vaccination,2114,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2115,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2116,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2117,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2118,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2119,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2120,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2121,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2122,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2123,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2124,97983.0161,89578.9305,106121.8792
cameroon,No vaccination,2125,97983.0161,89578.9305,106121.8792
cameroon,Single dose shipments,2024,0.0000,0.0000,0.0000
cameroon,Single dose shipments,2025,0.0000,0.0000,0.0000
cameroon,Single dose shipments,2026,0.0000,0.0000,0.0000
cameroon,Single dose shipments,2027,0.0000,0.0000,0.5120
cameroon,Single dose shipments,2028,0.0000,0.0000,5.6321
cameroon,Single dose shipments,2029,0.0000,0.0000,11.2642
cameroon,Single dose shipments,2030,7.6801,0.0000,31.7445
cameroon,Single dose shipments,2031,17.9203,0.0000,57.8569
cameroon,Single dose shipments,2032,28.1605,0.0000,88.5774
cameroon,Single dose shipments,2033,56.3209,20.4803,140.2903
cameroon,Single dose shipments,2034,107.5218,50.6888,217.6036
cameroon,Single dose shipments,2035,171.5228,90.6255,320.5172
cameroon,Single dose shipments,2036,284.1646,162.3067,470.0237
cameroon,Single dose shipments,2037,430.0870,270.8524,639.4984
cameroon,Single dose shipments,2038,622.0901,433.1591,860.1740
cameroon,Single dose shipments,2039,872.9742,622.6021,1156.6269
cameroon,Single dose shipments,2040,1182.7393,862.7341,1515.0328
cameroon,Single dose shipments,2041,1574.4258,1184.2753,1992.2247
cameroon,Single dose shipments,2042,2048.0336,1562.1375,2594.8587
cameroon,Single dose shipments,2043,2595.8827,2036.7694,3202.1008
cameroon,Single dose shipments,2044,3261.4938,2571.8183,3976.2577
cameroon,Single dose shipments,2045,4019.2664,3236.9173,4827.2159
cameroon,Single dose shipments,2046,4861.5205,3999.2981,5861.9852
cameroon,Single dose shipments,2047,5862.4972,4873.8087,6991.4761
cameroon,Single dose shipments,2048,6960.7556,5825.6326,8231.0488
cameroon,Single dose shipments,2049,8174.2159,6892.6584,9583.2635
cameroon,Single dose shipments,2050,9518.2384,8072.8382,11040.9519
cameroon,Single dose shipments,2051,10997.9432,9473.1816,12653.7790
cameroon,Single dose shipments,2052,12569.8095,10941.6222,14451.9532
cameroon,Single dose shipments,2053,14272.2381,12509.3925,16325.9045
cameroon,Single dose shipments,2054,16015.6274,14151.9161,18184.4955
cameroon,Single dose shipments,2055,17953.5796,16004.8752,20224.3370
cameroon,Single dose shipments,2056,20034.8939,17957.6758,22473.0774
cameroon,Single dose shipments,2057,22190.4493,19897.1642,24789.9148
cameroon,Single dose shipments,2058,24381.8448,21922.1582,27101.6321
cameroon,Single dose shipments,2059,26629.5613,23971.7282,29467.1100
cameroon,Single dose shipments,2060,29007.8392,26149.8118,31996.4297
cameroon,Single dose shipments,2061,31439.8778,28259.7987,34670.1350
cameroon,Single dose shipments,2062,33861.6764,30459.8985,37276.7675
cameroon,Single dose shipments,2063,36234.8343,32762.3997,39819.3992
cameroon,Single dose shipments,2064,38733.4337,35034.1804,42440.8799
cameroon,Single dose shipments,2065,41142.4321,37334.1215,45058.2645
cameroon,Single dose shipments,2066,43571.9107,39606.4144,47702.7855
cameroon,Single dose shipments,2067,46075.6301,41836.7228,50336.0423
cameroon,Single dose shipments,2068,48433.4279,44050.1350,52969.8112
cameroon,Single dose shipments,2069,50724.6650,46226.1708,55476.0906
cameroon,Single dose shipments,2070,53061.9824,48425.2466,57940.8976
cameroon,Single dose shipments,2071,55291.7787,50416.4480,60403.6566
cameroon,Single dose shipments,2072,57521.5749,52484.4505,62775.2786
cameroon,Single dose shipments,2073,59613.1295,54440.3233,65046.0354
cameroon,Single dose shipments,2074,61679.0836,56420.2602,67294.7760
cameroon,Single dose shipments,2075,63668.2368,58225.6026,69402.2028
cameroon,Single dose shipments,2076,65580.5888,60022.7527,71394.4279
cameroon,Single dose shipments,2077,67385.4191,61726.2053,73376.4131
cameroon,Single dose shipments,2078,69162.0889,63394.8413,75211.9638
cameroon,Single dose shipments,2079,70820.9966,64917.0428,76955.8651
cameroon,Single dose shipments,2080,72385.1828,66376.2673,78657.7817
cameroon,Single dose shipments,2081,73800.8865,67702.3695,80158.4788
cameroon,Single dose shipments,2082,75167.9494,68939.3822,81690.9205
cameroon,Single dose shipments,2083,76453.0909,70126.2180,83116.3524
cameroon,Single dose shipments,2084,77625.5905,71216.7963,84420.4382
cameroon,Single dose shipments,2085,78693.1284,72197.8047,85584.7457
cameroon,Single dose shipments,2086,79676.1848,73085.1155,86660.9877
cameroon,Single dose shipments,2087,80649.0011,73969.8663,87685.0048
cameroon,Single dose shipments,2088,81478.4550,74735.8311,88582.0438
cameroon,Single dose shipments,2089,82243.9077,75420.3865,89426.8579
cameroon,Single dose shipments,2090,82917.1989,76006.1242,90167.2223
cameroon,Single dose shipments,2091,83531.6092,76568.8215,90864.0659
cameroon,Single dose shipments,2092,84094.8185,77093.1182,91509.7086
cameroon,Single dose shipments,2093,84588.9067,77517.0612,92074.9660
cameroon,Single dose shipments,2094,85001.0735,77884.1713,92542.4297
cameroon,Single dose shipments,2095,85377.3997,78240.0171,92968.4208
cameroon,Single dose shipments,2096,85697.4049,78501.1414,93373.4194
cameroon,Single dose shipments,2097,85968.7693,78746.3934,93681.6485
cameroon,Single dose shipments,2098,86204.2932,78955.2928,93958.1330
cameroon,Single dose shipments,2099,86398.8563,79107.8712,94194.6808
cameroon,Single dose shipments,2100,86555.0189,79240.4814,94410.2364
cameroon,Single dose shipments,2101,86690.7011,79337.2510,94575.1030
cameroon,Single dose shipments,2102,86803.3429,79427.8765,94718.4654
cameroon,Single dose shipments,2103,86882.7042,79489.3175,94821.8911
cameroon,Single dose shipments,2104,86949.2653,79534.8862,94910.4685
cameroon,Single dose shipments,2105,87008.1463,79570.2148,94992.9019
cameroon,Single dose shipments,2106,87046.5469,79590.1831,95049.7348
cameroon,Single dose shipments,2107,87077.2674,79610.1514,95095.8155
cameroon,Single dose shipments,2108,87097.7477,79620.3916,95126.5360
cameroon,Single dose shipments,2109,87107.9879,79625.5117,95147.0164
cameroon,Single dose shipments,2110,87118.2281,79625.5117,95162.3766
cameroon,Single dose shipments,2111,87123.3482,79625.5117,95172.6168
cameroon,Single dose shipments,2112,87123.3482,79625.5117,95183.3690
cameroon,Single dose shipments,2113,87125.9082,79625.5117,95193.6091
cameroon,Single dose shipments,2114,87125.9082,79625.5117,95199.2412
cameroon,Single dose shipments,2115,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2116,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2117,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2118,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2119,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2120,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2121,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2122,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2123,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2124,87125.9082,79625.5117,95199.7532
cameroon,Single dose shipments,2125,87125.9082,79625.5117,95199.7532
cameroon,Single dose actual,2024,0.0000,0.0000,0.0000
cameroon,Single dose actual,2025,0.0000,0.0000,0.0000
cameroon,Single dose actual,2026,0.0000,0.0000,0.0000
cameroon,Single dose actual,2027,0.0000,0.0000,0.5120
cameroon,Single dose actual,2028,0.0000,0.0000,5.6321
cameroon,Single dose actual,2029,0.0000,0.0000,15.8723
cameroon,Single dose actual,2030,5.1201,0.0000,26.6244
cameroon,Single dose actual,2031,15.3603,4.6081,52.2249
cameroon,Single dose actual,2032,35.8406,14.8482,82.9454
cameroon,Single dose actual,2033,71.6812,40.4487,129.0261
cameroon,Single dose actual,2034,128.0021,86.0174,221.6996
cameroon,Single dose actual,2035,212.4835,147.4584,318.9812
cameroon,Single dose actual,2036,320.0052,224.2597,472.5837
cameroon,Single dose actual,2037,465.9276,331.2694,652.8106
cameroon,Single dose actual,2038,657.9307,483.3359,919.5670
cameroon,Single dose actual,2039,921.6150,705.0355,1226.7720
cameroon,Single dose actual,2040,1236.5002,965.6478,1595.4181
cameroon,Single dose actual,2041,1630.7467,1308.1814,2040.8655
cameroon,Single dose actual,2042,2155.5554,1691.1637,2635.8193
cameroon,Single dose actual,2043,2739.2451,2185.2519,3337.7830
cameroon,Single dose actual,2044,3427.8966,2727.4689,4128.3242
cameroon,Single dose actual,2045,4216.3897,3415.6083,5072.4680
cameroon,Single dose actual,2046,5138.0051,4201.5414,6103.1412
cameroon,Single dose actual,2047,6105.7013,5075.5400,7238.7762
cameroon,Single dose actual,2048,7247.4804,6058.0845,8503.9494
cameroon,Single dose actual,2049,8486.5411,7081.5896,9904.8049
cameroon,Single dose actual,2050,9845.9239,8294.0259,11487.4234
cameroon,Single dose actual,2051,11248.8274,9603.2318,13131.9950
cameroon,Single dose actual,2052,12892.3750,11077.3045,14967.0338
cameroon,Single dose actual,2053,14646.0044,12675.7953,16891.1621
cameroon,Single dose actual,2054,16430.3542,14365.9357,18924.3482
cameroon,Single dose actual,2055,18388.7865,16062.7320,21083.4877
cameroon,Single dose actual,2056,20393.2997,17801.5132,23344.5164
cameroon,Single dose actual,2057,22461.8140,19734.3454,25648.5533
cameroon,Single dose actual,2058,24642.9697,21770.0915,28083.1520
cameroon,Single dose actual,2059,26893.2463,23906.7024,30495.7342
cameroon,Single dose actual,2060,29233.1239,26114.4826,33030.1739
cameroon,Single dose actual,2061,31708.6830,28273.6220,35672.6469
cameroon,Single dose actual,2062,34153.5218,30482.4259,38276.7194
cameroon,Single dose actual,2063,36606.0407,32689.1814,40888.9839
cameroon,Single dose actual,2064,39048.3194,34889.2813,43547.8408
cameroon,Single dose actual,2065,41498.2782,37080.1651,46229.7382
cameroon,Single dose actual,2066,43902.1565,39357.0657,48887.5713
cameroon,Single dose actual,2067,46313.7149,41562.2854,51457.8515
cameroon,Single dose actual,2068,48697.1130,43747.0253,54013.7955
cameroon,Single dose actual,2069,51024.1905,45967.0932,56490.3786
cameroon,Single dose actual,2070,53300.0674,48088.3444,58909.6171
cameroon,Single dose actual,2071,55527.3038,50166.5867,61350.8718
cameroon,Single dose actual,2072,57726.3796,52204.8923,63647.7410
cameroon,Single dose actual,2073,59866.5745,54149.5005,65932.3220
cameroon,Single dose actual,2074,61904.3683,56069.5327,68213.3187
cameroon,Single dose actual,2075,63903.7616,57916.3477,70288.4893
cameroon,Single dose actual,2076,65770.0329,59689.4334,72313.4827
cameroon,Single dose actual,2077,67546.7028,61315.5727,74239.1469
cameroon,Single dose actual,2078,69259.3715,62966.8004,76058.3135
cameroon,Single dose actual,2079,70877.3186,64409.6406,77768.4222
cameroon,Single dose actual,2080,72415.9044,65881.1533,79427.8420
cameroon,Single dose actual,2081,73862.3287,67230.8079,80951.5796
cameroon,Single dose actual,2082,75167.9505,68444.2682,82366.2593
cameroon,Single dose actual,2083,76424.9316,69620.3519,83769.1628
cameroon,Single dose actual,2084,77576.9508,70639.2489,85065.0565
cameroon,Single dose actual,2085,78639.3686,71638.1776,86259.0604
cameroon,Single dose actual,2086,79622.4250,72546.4808,87317.8941
cameroon,Single dose actual,2087,80521.0001,73379.0067,88318.8709
cameroon,Single dose actual,2088,81335.0937,74130.1232,89226.1500
cameroon,Single dose actual,2089,82108.2266,74832.5989,90066.3561
cameroon,Single dose actual,2090,82784.0778,75457.2493,90820.5447
cameroon,Single dose actual,2091,83401.0481,75968.2338,91533.2605
cameroon,Single dose actual,2092,83951.4572,76439.2816,92148.1828
cameroon,Single dose actual,2093,84450.6655,76858.1045,92696.0318
cameroon,Single dose actual,2094,84855.1521,77193.4700,93162.9836
cameroon,Single dose actual,2095,85208.4379,77500.1630,93569.5183
cameroon,Single dose actual,2096,85525.8831,77744.9030,93948.4045
cameroon,Single dose actual,2097,85804.9277,77974.2827,94272.5058
cameroon,Single dose actual,2098,86025.0913,78137.1014,94564.8626
cameroon,Single dose actual,2099,86214.5344,78294.7999,94800.8984
cameroon,Single dose actual,2100,86383.4971,78433.0422,95016.9660
cameroon,Single dose actual,2101,86514.0592,78524.6917,95171.5925
cameroon,Single dose actual,2102,86611.3408,78595.8608,95289.8664
cameroon,Single dose actual,2103,86698.3822,78651.6698,95413.2604
cameroon,Single dose actual,2104,86754.7032,78692.1184,95495.6938
cameroon,Single dose actual,2105,86805.9040,78727.4470,95562.2548
cameroon,Single dose actual,2106,86846.8647,78747.9273,95628.8159
cameroon,Single dose actual,2107,86877.5852,78763.2876,95685.1369
cameroon,Single dose actual,2108,86892.9454,78773.5278,95716.3694
cameroon,Single dose actual,2109,86903.1856,78778.6478,95736.8497
