location,scenario,year,cum_med,cum_lb,cum_ub
cote divoire,Single dose shipments,2117,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2118,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2119,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2120,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2121,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2122,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2123,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2124,57685.6741,53102.9262,62478.4164
cote divoire,Single dose shipments,2125,57685.6741,53102.9262,62478.4164
cote divoire,Single dose actual,2024,0.0000,0.0000,0.0000
cote divoire,Single dose actual,2025,0.0000,0.0000,0.0000
cote divoire,Single dose actual,2026,0.0000,0.0000,0.0000
cote divoire,Single dose actual,2027,0.0000,0.0000,0.0000
cote divoire,Single dose actual,2028,0.0000,0.0000,3.6082
cote divoire,Single dose actual,2029,0.0000,0.0000,7.2163
cote divoire,Single dose actual,2030,0.0000,0.0000,11.1853
cote divoire,Single dose actual,2031,0.0000,0.0000,22.0098
cote divoire,Single dose actual,2032,3.6082,0.0000,29.2262
cote divoire,Single dose actual,2033,7.2163,0.0000,40.0507
cote divoire,Single dose actual,2034,16.2368,3.6082,58.0916
cote divoire,Single dose actual,2035,28.8654,10.8245,76.1324
cote divoire,Single dose actual,2036,48.7103,21.6490,101.3896
cote divoire,Single dose actual,2037,72.1634,39.3291,148.2958
cote divoire,Single dose actual,2038,111.8533,60.6173,202.4184
cote divoire,Single dose actual,2039,167.7800,95.9773,267.7263
cote divoire,Single dose actual,2040,229.1189,142.1619,340.9722
cote divoire,Single dose actual,2041,312.1068,213.6037,449.5781
cote divoire,Single dose actual,2042,431.1764,292.6227,580.1939
cote divoire,Single dose actual,2043,573.6992,403.3935,736.4277
cote divoire,Single dose actual,2044,736.0669,543.7514,938.8461
cote divoire,Single dose actual,2045,927.2999,718.7476,1183.1192
cote divoire,Single dose actual,2046,1156.4188,920.4444,1457.3402
cote divoire,Single dose actual,2047,1448.6805,1153.1714,1771.6118
cote divoire,Single dose actual,2048,1780.6322,1436.4128,2162.0158
cote divoire,Single dose actual,2049,2157.6860,1778.8281,2563.6051
cote divoire,Single dose actual,2050,2641.1808,2196.2934,3092.2020
cote divoire,Single dose actual,2051,3151.7368,2635.7685,3670.2309
cote divoire,Single dose actual,2052,3748.8889,3179.1589,4341.3505
cote divoire,Single dose actual,2053,4416.4004,3770.5379,5037.3664
cote divoire,Single dose actual,2054,5165.0956,4468.3580,5841.9883
cote divoire,Single dose actual,2055,5967.9135,5189.6312,6733.9279
cote divoire,Single dose actual,2056,6889.8009,6044.7674,7694.0620
cote divoire,Single dose actual,2057,7858.5945,6925.1608,8723.1122
cote divoire,Single dose actual,2058,8924.8090,7883.1299,9850.6658
cote divoire,Single dose actual,2059,10086.6403,8917.9532,11083.2175
cote divoire,Single dose actual,2060,11317.0271,10079.0628,12416.4376
cote divoire,Single dose actual,2061,12615.9693,11320.9958,13816.7698
cote divoire,Single dose actual,2062,14019.5490,12658.5456,15304.7810
cote divoire,Single dose actual,2063,15459.2104,13988.1575,16898.1511
cote divoire,Single dose actual,2064,16931.3456,15369.3663,18465.1815
cote divoire,Single dose actual,2065,18472.0362,16827.0687,20125.3028
cote divoire,Single dose actual,2066,20023.5514,18311.8325,21836.2997
cote divoire,Single dose actual,2067,21593.1075,19775.3080,23529.9774
cote divoire,Single dose actual,2068,23227.6110,21350.9980,25251.7989
cote divoire,Single dose actual,2069,24869.3308,22896.7401,26989.8573
cote divoire,Single dose actual,2070,26512.8547,24414.6992,28725.7506
cote divoire,Single dose actual,2071,28159.9868,25878.8963,30434.5827
cote divoire,Single dose actual,2072,29792.6862,27423.9168,32185.9911
cote divoire,Single dose actual,2073,31400.1282,28941.5151,33878.9472
cote divoire,Single dose actual,2074,32919.1698,30424.4748,35480.6161
cote divoire,Single dose actual,2075,34429.1908,31860.5280,37134.9646
cote divoire,Single dose actual,2076,35897.7178,33260.8603,38727.6131
cote divoire,Single dose actual,2077,37281.4524,34576.7610,40232.9435
cote divoire,Single dose actual,2078,38620.0847,35824.8279,41669.3576
cote divoire,Single dose actual,2079,39940.6760,37031.4006,43040.8244
cote divoire,Single dose actual,2080,41162.0423,38128.2846,44278.7884
cote divoire,Single dose actual,2081,42307.6368,39166.7160,45498.7114
cote divoire,Single dose actual,2082,43400.9127,40183.4983,46671.0064
cote divoire,Single dose actual,2083,44432.8495,41125.2307,47767.8903
cote divoire,Single dose actual,2084,45372.7777,41959.4396,48791.8890
cote divoire,Single dose actual,2085,46209.8731,42744.9382,49719.1886
cote divoire,Single dose actual,2086,46982.0215,43451.7786,50596.6955
cote divoire,Single dose actual,2087,47705.4595,44142.3823,51430.1828
cote divoire,Single dose actual,2088,48371.1669,44733.7614,52191.8674
cote divoire,Single dose actual,2089,48979.1435,45287.9763,52835.9257
cote divoire,Single dose actual,2090,49520.3690,45771.1103,53424.4183
cote divoire,Single dose actual,2091,49987.6270,46207.3380,53933.1702
cote divoire,Single dose actual,2092,50420.6074,46611.0923,54435.4275
cote divoire,Single dose actual,2093,50790.4449,46921.0341,54855.0577
cote divoire,Single dose actual,2094,51115.1802,47197.4199,55212.9881
cote divoire,Single dose actual,2095,51391.2052,47427.9820,55542.0533
cote divoire,Single dose actual,2096,51614.9118,47611.6379,55817.7175
cote divoire,Single dose actual,2097,51835.0102,47788.0775,56052.2486
cote divoire,Single dose actual,2098,52006.3983,47934.2084,56247.0898
cote divoire,Single dose actual,2099,52132.6843,48034.5155,56402.6020
cote divoire,Single dose actual,2100,52242.7335,48113.8953,56540.0733
cote divoire,Single dose actual,2101,52341.9582,48178.1208,56655.8956
cote divoire,Single dose actual,2102,52405.1012,48224.6662,56738.8835
cote divoire,Single dose actual,2103,52452.0075,48263.9952,56809.6036
cote divoire,Single dose actual,2104,52493.5014,48292.4998,56867.6952
cote divoire,Single dose actual,2105,52522.3668,48313.7880,56910.9933
cote divoire,Single dose actual,2106,52540.4076,48324.2517,56943.4668
cote divoire,Single dose actual,2107,52553.0362,48327.8599,56962.5901
cote divoire,Single dose actual,2108,52563.8608,48335.0762,56977.3836
cote divoire,Single dose actual,2109,52571.0771,48335.0762,56988.2081
cote divoire,Single dose actual,2110,52574.6853,48335.0762,56999.0326
cote divoire,Single dose actual,2111,52576.4894,48335.0762,57006.6098
cote divoire,Single dose actual,2112,52576.4894,48335.0762,57010.2180
cote divoire,Single dose actual,2113,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2114,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2115,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2116,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2117,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2118,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2119,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2120,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2121,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2122,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2123,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2124,52576.4894,48335.0762,57013.8261
cote divoire,Single dose actual,2125,52576.4894,48335.0762,57013.8261
cote divoire,Double dose,2024,0.0000,0.0000,0.0000
cote divoire,Double dose,2025,0.0000,0.0000,0.0000
cote divoire,Double dose,2026,0.0000,0.0000,0.0000
cote divoire,Double dose,2027,0.0000,0.0000,0.0000
cote divoire,Double dose,2028,0.0000,0.0000,3.6082
cote divoire,Double dose,2029,0.0000,0.0000,3.9690
cote divoire,Double dose,2030,0.0000,0.0000,7.9380
cote divoire,Double dose,2031,3.6082,0.0000,15.1543
cote divoire,Double dose,2032,7.2163,0.0000,22.3707
cote divoire,Double dose,2033,14.4327,3.6082,33.1952
cote divoire,Double dose,2034,25.2572,7.2163,51.2360
cote divoire,Double dose,2035,43.2981,14.4327,73.2459
cote divoire,Double dose,2036,64.9471,24.8964,106.0802
cote divoire,Double dose,2037,95.6165,42.5764,149.7391
cote divoire,Double dose,2038,138.9146,75.0500,204.2225
cote divoire,Double dose,2039,194.8412,114.3790,287.5712
cote divoire,Double dose,2040,272.4169,172.1098,374.5282
cote divoire,Double dose,2041,375.2498,251.1287,501.5358
cote divoire,Double dose,2042,497.9276,348.5493,660.2953
cote divoire,Double dose,2043,658.4912,478.4435,849.0026
cote divoire,Double dose,2044,860.5488,640.4504,1083.8945
cote divoire,Double dose,2045,1113.1207,838.5389,1373.6306
cote divoire,Double dose,2046,1405.3825,1107.3476,1683.9332
cote divoire,Double dose,2047,1762.5913,1423.4233,2111.8622
cote divoire,Double dose,2048,2182.9431,1803.0028,2571.5431
cote divoire,Double dose,2049,2702.5196,2270.9825,3140.5515
cote divoire,Double dose,2050,3272.6105,2785.8683,3800.8466
cote divoire,Double dose,2051,3947.3382,3393.4842,4561.8096
cote divoire,Double dose,2052,4710.4662,4103.5720,5394.5752
cote divoire,Double dose,2053,5578.2310,4875.7203,6323.6790
cote divoire,Double dose,2054,6554.2410,5764.4125,7410.0993
cote divoire,Double dose,2055,7654.7332,6767.4839,8594.6621
cote divoire,Double dose,2056,8858.0585,7900.0889,9897.5734
cote divoire,Double dose,2057,10218.3400,9099.0844,11327.8536
cote divoire,Double dose,2058,11650.7850,10382.1507,12853.3898
cote divoire,Double dose,2059,13202.3002,11779.5964,14449.6465
cote divoire,Double dose,2060,14858.4528,13311.2666,16147.6540
cote divoire,Double dose,2061,16608.4182,15004.5834,17986.3807
cote divoire,Double dose,2062,18398.0735,16661.0968,19914.5904
cote divoire,Double dose,2063,20261.6967,18411.0622,21936.6120
cote divoire,Double dose,2064,22237.1732,20311.1280,24056.7764
cote divoire,Double dose,2065,24205.4335,22231.3994,26169.3634
cote divoire,Double dose,2066,26197.1467,24119.1975,28328.8564
cote divoire,Double dose,2067,28282.6722,26114.5193,30530.9257
cote divoire,Double dose,2068,30404.2797,28025.7702,32726.1395
cote divoire,Double dose,2069,32489.8056,29939.9079,35010.8355
cote divoire,Double dose,2070,34564.5069,31934.5078,37295.5315
cote divoire,Double dose,2071,36635.6001,33874.6243,39455.3852
cote divoire,Double dose,2072,38688.6524,35829.1736,41613.7957
cote divoire,Double dose,2073,40640.6760,37640.4780,43728.9083
cote divoire,Double dose,2074,42616.1526,39476.6790,45779.4348
cote divoire,Double dose,2075,44474.3634,41178.6555,47781.2510
cote divoire,Double dose,2076,46292.8842,42794.3964,49697.1927
cote divoire,Double dose,2077,48028.4169,44459.5694,51523.6516
cote divoire,Double dose,2078,49702.6103,46061.5992,53321.9667
cote divoire,Double dose,2079,51281.1869,47581.3623,54974.8719
cote divoire,Double dose,2080,52702.8075,48957.8806,56462.1614
cote divoire,Double dose,2081,54095.5625,50245.6375,57932.8532
cote divoire,Double dose,2082,55358.4229,51426.9529,59326.6907
cote divoire,Double dose,2083,56559.9442,52543.6819,60588.4687
cote divoire,Double dose,2084,57683.8895,53566.5981,61774.1140
cote divoire,Double dose,2085,58742.8877,54518.7943,62907.8014
cote divoire,Double dose,2086,59673.7955,55386.9199,63907.9861
cote divoire,Double dose,2087,60546.9726,56161.2332,64835.6466
cote divoire,Double dose,2088,61317.3169,56876.3725,65685.3706
cote divoire,Double dose,2089,62015.4977,57489.4005,66447.0552
cote divoire,Double dose,2090,62646.9275,58056.9657,67112.7626
cote divoire,Double dose,2091,63215.2142,58563.9135,67720.0176
cote divoire,Double dose,2092,63714.9458,58996.8940,68241.0373
cote divoire,Double dose,2093,64138.9058,59404.2564,68714.0684
cote divoire,Double dose,2094,64492.5064,59710.9508,69135.5027
cote divoire,Double dose,2095,64817.2418,59983.7285,69489.4642
cote divoire,Double dose,2096,65086.0505,60213.2082,69786.4166
cote divoire,Double dose,2097,65313.3652,60400.8330,70042.5967
cote divoire,Double dose,2098,65504.5982,60547.3248,70256.9220
cote divoire,Double dose,2099,65645.3169,60669.6418,70430.4750
cote divoire,Double dose,2100,65764.3866,60763.0934,70587.0697
cote divoire,Double dose,2101,65865.4153,60841.7515,70720.9328
cote divoire,Double dose,2102,65939.3829,60899.4823,70815.1061
cote divoire,Double dose,2103,65998.9177,60939.1721,70895.2075
cote divoire,Double dose,2104,66042.2157,60971.6457,70953.6598
cote divoire,Double dose,2105,66080.1015,60992.9339,71004.5350
cote divoire,Double dose,2106,66099.9465,61007.3666,71033.4004
cote divoire,Double dose,2107,66114.3792,61014.5829,71059.0184
cote divoire,Double dose,2108,66125.2037,61017.8303,71084.2756
cote divoire,Double dose,2109,66132.4200,61021.0776,71099.0691
cote divoire,Double dose,2110,66136.0282,61021.0776,71106.2855
cote divoire,Double dose,2111,66136.0282,61021.0776,71113.5018
cote divoire,Double dose,2112,66136.0282,61021.0776,71117.1100
cote divoire,Double dose,2113,66136.0282,61021.0776,71120.7182
cote divoire,Double dose,2114,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2115,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2116,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2117,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2118,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2119,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2120,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2121,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2122,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2123,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2124,66136.0282,61021.0776,71121.0790
cote divoire,Double dose,2125,66136.0282,61021.0776,71121.0790
ethiopia,No vaccination,2024,0.0000,0.0000,0.0000
ethiopia,No vaccination,2025,0.0000,0.0000,0.0000
ethiopia,No vaccination,2026,0.0000,0.0000,0.0000
ethiopia,No vaccination,2027,0.0000,0.0000,0.0000
ethiopia,No vaccination,2028,0.0000,0.0000,0.0000
ethiopia,No vaccination,2029,0.0000,0.0000,21.1200
ethiopia,No vaccination,2030,0.0000,0.0000,42.2400
ethiopia,No vaccination,2031,21.1200,0.0000,65.4720
ethiopia,No vaccination,2032,42.2400,0.0000,128.8320
ethiopia,No vaccination,2033,84.4800,0.0000,194.3040
ethiopia,No vaccination,2034,126.7200,19.0080,280.8960
ethiopia,No vaccination,2035,200.6400,61.2480,388.6080
ethiopia,No vaccination,2036,306.2400,103.4880,591.3600
ethiopia,No vaccination,2037,475.2000,206.9760,868.0320
ethiopia,No vaccination,2038,707.5200,346.3680,1186.9441
ethiopia,No vaccination,2039,982.0800,555.4560,1611.4561
ethiopia,No vaccination,2040,1362.2401,764.5440,2059.2001
ethiopia,No vaccination,2041,1784.6401,1017.9840,2654.7841
ethiopia,No vaccination,2042,2312.6401,1396.0321,3341.1841
ethiopia,No vaccination,2043,2956.8001,1957.8241,4126.8481
ethiopia,No vaccination,2044,3717.1201,2566.0801,5121.6001
ethiopia,No vaccination,2045,4561.9201,3360.1921,6190.2721
ethiopia,No vaccination,2046,5470.0801,4097.2800,7415.2320
ethiopia,No vaccination,2047,6663.3601,5066.6880,8874.6239
ethiopia,No vaccination,2048,8110.0800,6327.5520,10631.8077
ethiopia,No vaccination,2049,9820.7998,7799.6159,12513.5996
ethiopia,No vaccination,2050,11637.1196,9417.4077,14568.5753
ethiopia,No vaccination,2051,13801.9194,11463.9355,16919.2310
ethiopia,No vaccination,2052,16315.1990,13863.1672,19677.5026
ethiopia,No vaccination,2053,19166.3986,16353.2149,22856.0621
ethiopia,No vaccination,2054,22439.9981,19367.0384,26450.6856
ethiopia,No vaccination,2055,25998.7176,22568.8299,30271.2930
ethiopia,No vaccination,2056,30095.9970,26300.7333,34708.6044
ethiopia,No vaccination,2057,34510.0764,30433.9167,39595.7718
ethiopia,No vaccination,2058,39547.1957,35249.2760,44949.6910
ethiopia,No vaccination,2059,45006.7149,40353.9792,51085.0501
ethiopia,No vaccination,2060,51099.8340,46035.2583,57708.2811
ethiopia,No vaccination,2061,57625.9130,52086.1374,64559.6080
ethiopia,No vaccination,2062,64553.2722,58525.6244,72048.7589
ethiopia,No vaccination,2063,71829.1113,65157.3037,79956.0862
ethiopia,No vaccination,2064,79432.3106,72017.0786,88182.3276
ethiopia,No vaccination,2065,87172.7895,79356.2780,96615.5450
ethiopia,No vaccination,2066,95546.8704,86748.2777,105923.1338
ethiopia,No vaccination,2067,104174.3926,94858.3591,115304.6430
ethiopia,No vaccination,2068,112928.6347,103213.4324,124700.9362
ethiopia,No vaccination,2069,121767.3574,111329.8486,134190.1587
ethiopia,No vaccination,2070,130922.8818,119910.9060,144141.9110
ethiopia,No vaccination,2071,140215.6867,128246.9708,153947.9346
ethiopia,No vaccination,2072,149371.2109,136840.6998,163644.1335
ethiopia,No vaccination,2073,158463.3755,145540.0295,173129.1312
ethiopia,No vaccination,2074,167629.4595,154220.3513,182871.7949
ethiopia,No vaccination,2075,176457.6224,162689.4725,192132.9196
ethiopia,No vaccination,2076,185285.7845,171110.0182,201391.9321
ethiopia,No vaccination,2077,193744.3453,179000.4500,210287.6787
ethiopia,No vaccination,2078,201938.9072,186648.0012,219162.3059
ethiopia,No vaccination,2079,209932.8277,194035.7762,227673.6679
ethiopia,No vaccination,2080,217599.3872,201015.9351,236111.1088
ethiopia,No vaccination,2081,224769.6262,207793.3420,244083.9097
ethiopia,No vaccination,2082,231950.4250,214275.0690,251704.0055
ethiopia,No vaccination,2083,238666.5840,220351.2921,258732.7404
ethiopia,No vaccination,2084,244907.5430,226262.7792,265467.9078
ethiopia,No vaccination,2085,250926.7421,231409.7225,272061.5707
ethiopia,No vaccination,2086,256576.3413,236537.6577,278279.2978
ethiopia,No vaccination,2087,261782.4206,241380.4731,283857.0890
ethiopia,No vaccination,2088,266618.8999,245657.2724,289115.9683
ethiopia,No vaccination,2089,271128.0193,249902.3918,294172.0956
ethiopia,No vaccination,2090,275225.2987,253697.6553,298630.5270
ethiopia,No vaccination,2091,278931.8582,257260.5987,302727.8064
ethiopia,No vaccination,2092,282321.6176,260363.1263,306432.2538
ethiopia,No vaccination,2093,285489.6172,263277.6858,310026.8772
ethiopia,No vaccination,2094,288245.7768,265801.5255,313154.7487
ethiopia,No vaccination,2095,290822.4164,268122.6132,316155.9003
ethiopia,No vaccination,2096,293124.4961,270190.2610,318675.5160
ethiopia,No vaccination,2097,295331.5359,272084.7248,321214.1396
ethiopia,No vaccination,2098,297084.4957,273634.9327,323250.1074
ethiopia,No vaccination,2099,298679.0556,274986.6126,325115.0032
ethiopia,No vaccination,2100,299988.4955,276186.2285,326658.8751
ethiopia,No vaccination,2101,301128.9755,277199.9885,327991.5470
ethiopia,No vaccination,2102,302111.0554,277958.1965,329098.2350
ethiopia,No vaccination,2103,302945.2954,278612.9165,330050.7469
ethiopia,No vaccination,2104,303504.9754,279115.5725,330838.5229
ethiopia,No vaccination,2105,303959.0555,279514.7406,331434.1070
ethiopia,No vaccination,2106,304402.5755,279831.5406,331962.1070
ethiopia,No vaccination,2107,304698.2555,280038.5166,332388.7310
ethiopia,No vaccination,2108,304898.8955,280205.3646,332665.4030
ethiopia,No vaccination,2109,305067.8555,280332.0846,332897.7230
ethiopia,No vaccination,2110,305194.5755,280374.3246,333068.7950
ethiopia,No vaccination,2111,305300.1755,280437.6846,333199.7390
ethiopia,No vaccination,2112,305363.5355,280456.6926,333286.3310
ethiopia,No vaccination,2113,305384.6555,280456.6926,333370.8110
ethiopia,No vaccination,2114,305384.6555,280456.6926,333413.0511
ethiopia,No vaccination,2115,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2116,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2117,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2118,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2119,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2120,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2121,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2122,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2123,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2124,305384.6555,280456.6926,333436.2831
ethiopia,No vaccination,2125,305384.6555,280456.6926,333436.2831
ethiopia,Single dose shipments,2024,0.0000,0.0000,0.0000
ethiopia,Single dose shipments,2025,0.0000,0.0000,0.0000
ethiopia,Single dose shipments,2026,0.0000,0.0000,0.0000
ethiopia,Single dose shipments,2027,0.0000,0.0000,0.0000
ethiopia,Single dose shipments,2028,0.0000,0.0000,0.0000
ethiopia,Single dose shipments,2029,0.0000,0.0000,2.1120
ethiopia,Single dose shipments,2030,0.0000,0.0000,23.2320
ethiopia,Single dose shipments,2031,0.0000,0.0000,44.3520
ethiopia,Single dose shipments,2032,0.0000,0.0000,65.4720
ethiopia,Single dose shipments,2033,0.0000,0.0000,86.5920
ethiopia,Single dose shipments,2034,0.0000,0.0000,128.8320
ethiopia,Single dose shipments,2035,21.1200,0.0000,192.1920
ethiopia,Single dose shipments,2036,31.6800,0.0000,215.4240
ethiopia,Single dose shipments,2037,52.8000,0.0000,259.7760
ethiopia,Single dose shipments,2038,95.0400,0.0000,344.2560
ethiopia,Single dose shipments,2039,137.2800,0.0000,428.7360
ethiopia,Single dose shipments,2040,190.0800,21.1200,513.2160
ethiopia,Single dose shipments,2041,232.3200,42.2400,644.1600
ethiopia,Single dose shipments,2042,316.8000,63.3600,775.1040
ethiopia,Single dose shipments,2043,422.4000,124.6080,922.9440
ethiopia,Single dose shipments,2044,549.1200,185.8560,1094.0160
ethiopia,Single dose shipments,2045,665.2800,228.0960,1286.2080
ethiopia,Single dose shipments,2046,823.6800,354.8160,1497.4080
ethiopia,Single dose shipments,2047,1013.7600,500.5440,1771.9681
ethiopia,Single dose shipments,2048,1235.5200,606.1440,2052.8641
ethiopia,Single dose shipments,2049,1510.0801,796.2240,2456.2561
ethiopia,Single dose shipments,2050,1805.7601,922.9440,2819.5201
ethiopia,Single dose shipments,2051,2185.9201,1132.0320,3263.0401
ethiopia,Single dose shipments,2052,2566.0801,1427.7121,3812.1601
ethiopia,Single dose shipments,2053,3009.6001,1759.2961,4363.3922
ethiopia,Single dose shipments,2054,3516.4801,2158.4641,4977.9842
ethiopia,Single dose shipments,2055,4044.4802,2578.7521,5742.5282
ethiopia,Single dose shipments,2056,4656.9602,3064.5121,6441.6002
ethiopia,Single dose shipments,2057,5385.6002,3626.3042,7400.4482
ethiopia,Single dose shipments,2058,6177.6002,4190.2082,8395.2001
ethiopia,Single dose shipments,2059,7085.7602,4760.4482,9546.2401
ethiopia,Single dose shipments,2060,7962.2402,5493.3122,10598.0161
ethiopia,Single dose shipments,2061,9018.2401,6336.0002,11958.1440
ethiopia,Single dose shipments,2062,10211.5201,7237.8242,13297.1519
ethiopia,Single dose shipments,2063,11425.9200,8289.6001,14672.0638
ethiopia,Single dose shipments,2064,12745.9200,9468.0961,16215.9357
ethiopia,Single dose shipments,2065,14139.8399,10733.1840,17867.5195
ethiopia,Single dose shipments,2066,15702.7197,12063.7440,19690.1753
ethiopia,Single dose shipments,2067,17350.0796,13542.1439,21495.9352
ethiopia,Single dose shipments,2068,19071.3594,15124.0318,23506.5590
ethiopia,Single dose shipments,2069,20877.1193,16682.6876,25578.4307
ethiopia,Single dose shipments,2070,22841.2791,18355.3915,27798.1425
ethiopia,Single dose shipments,2071,24742.0789,20013.3114,29905.9182
ethiopia,Single dose shipments,2072,26663.9987,21724.0312,32108.7339
ethiopia,Single dose shipments,2073,28543.6785,23324.9271,34180.6057
ethiopia,Single dose shipments,2074,30581.7582,25071.5509,36419.3254
ethiopia,Single dose shipments,2075,32535.3580,26841.4068,38725.6291
ethiopia,Single dose shipments,2076,34510.0778,28594.3666,41175.5488
ethiopia,Single dose shipments,2077,36622.0776,30556.4144,43492.4125
ethiopia,Single dose shipments,2078,38712.9573,32315.7102,45758.5883
ethiopia,Single dose shipments,2079,40708.7971,34100.3501,48073.3400
ethiopia,Single dose shipments,2080,42694.0769,35830.0779,50331.0677
ethiopia,Single dose shipments,2081,44795.5167,37572.4777,52595.1314
ethiopia,Single dose shipments,2082,46823.0364,39363.4536,54939.4511
ethiopia,Single dose shipments,2083,48692.1563,41074.1734,57043.0029
ethiopia,Single dose shipments,2084,50540.1561,42770.1093,59034.6186
ethiopia,Single dose shipments,2085,52398.7159,44398.4611,61049.4664
ethiopia,Single dose shipments,2086,54088.3157,45885.3090,63091.7702
ethiopia,Single dose shipments,2087,55788.4756,47317.2449,65060.1540
ethiopia,Single dose shipments,2088,57298.5555,48690.0448,66796.2178
ethiopia,Single dose shipments,2089,58819.1954,49993.1488,68449.9137
ethiopia,Single dose shipments,2090,60276.4753,51167.4207,70120.5055
ethiopia,Single dose shipments,2091,61585.9152,52263.5487,71603.1294
ethiopia,Single dose shipments,2092,62810.8752,53313.2126,73062.5214
ethiopia,Single dose shipments,2093,63972.4751,54200.2526,74505.0172
ethiopia,Single dose shipments,2094,65081.2751,55127.4206,75736.3132
ethiopia,Single dose shipments,2095,65947.1951,55906.7486,76802.8732
ethiopia,Single dose shipments,2096,66844.7951,56620.6046,77858.8731
ethiopia,Single dose shipments,2097,67594.5551,57186.6206,78821.9451
ethiopia,Single dose shipments,2098,68270.3951,57794.8767,79628.7291
ethiopia,Single dose shipments,2099,68872.3151,58278.5247,80332.0251
ethiopia,Single dose shipments,2100,69347.5151,58656.5727,80944.5051
ethiopia,Single dose shipments,2101,69791.0352,58971.2607,81556.9852
ethiopia,Single dose shipments,2102,70192.3152,59245.8207,82068.0892
ethiopia,Single dose shipments,2103,70540.7952,59495.0367,82490.4892
ethiopia,Single dose shipments,2104,70783.6752,59661.8847,82828.4092
ethiopia,Single dose shipments,2105,71026.5552,59807.6127,83105.0812
ethiopia,Single dose shipments,2106,71195.5152,59911.1007,83339.5132
ethiopia,Single dose shipments,2107,71332.7952,59995.5807,83533.8172
ethiopia,Single dose shipments,2108,71427.8352,60058.9407,83681.6573
ethiopia,Single dose shipments,2109,71501.7552,60058.9407,83808.3773
ethiopia,Single dose shipments,2110,71543.9952,60058.9407,83892.8573
ethiopia,Single dose shipments,2111,71565.1152,60058.9407,83958.3293
ethiopia,Single dose shipments,2112,71596.7952,60058.9407,84021.6893
ethiopia,Single dose shipments,2113,71617.9152,60058.9407,84085.0493
ethiopia,Single dose shipments,2114,71617.9152,60058.9407,84106.1693
ethiopia,Single dose shipments,2115,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2116,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2117,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2118,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2119,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2120,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2121,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2122,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2123,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2124,71617.9152,60058.9407,84108.2813
ethiopia,Single dose shipments,2125,71617.9152,60058.9407,84108.2813
ethiopia,Single dose actual,2024,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2025,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2026,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2027,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2028,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2029,0.0000,0.0000,0.0000
ethiopia,Single dose actual,2030,0.0000,0.0000,21.1200
